emp_no,first_name,last_name,salary
220215,Luise,Malinowski,42514
220216,Quingbo,Wendorf,58121
220219,Ingmar,Gammage,47391
220222,Chikara,Verhoeff,40000
220224,Tua,Zykh,47583
220234,Nobuyoshi,Viele,70448
220237,Nalini,Renear,40000
220238,Luise,Stille,43563
220248,Srinidhi,Bresenham,59035
220250,Basil,dAstous,76280
220252,Sachem,Anido,40000
220255,Jackson,Vuskovic,40000
220258,Sajjad,Erez,46764
220261,Shaz,Apsitis,40000
220262,Piyush,Hertweck,45986
220263,Shahaf,Barbanera,40000
220271,Hideo,Motley,56301
220274,Nigel,Kavraki,40000
220275,Leucio,Thimonier,61138
220276,Subhada,Kuzuoka,55555
220280,Marsal,Jervis,54257
220290,Gladys,Desikan,81581
220294,Masanao,Steinauer,43292
220299,Boguslaw,Lores,42787
220301,Geoffrey,Majewski,48688
220302,Menkae,Brookner,51541
220307,Larisa,Kaminger,40000
220308,Yechezkel,Halevi,40000
220312,Kristina,Karner,71283
220313,Zeljko,Srimani,40000
220315,Bedrich,Anger,94136
220316,Sanjoy,Backhouse,41887
220320,Chiranjit,Gaughan,40000
220322,Mariusz,Peir,40000
220323,Tomoyuki,Hainaut,86454
220331,Danai,Middleton,89445
220332,Kazuhide,Penn,40000
220333,Yinlin,Gulla,40000
220334,Sakthirel,Cappello,62615
220335,Arvin,Gimbel,54995
220336,Maren,Fiutem,42344
220337,Domenick,Lieberherr,60004
220340,Baocai,Pena,40000
220343,Siamak,Msuda,74696
220344,Reinhold,Cochrane,40000
220347,Sandeepan,Sankaranarayanan,50223
220349,Chandrasekaran,Bennis,53346
220352,Christoper,Magliocco,40000
220357,Gita,Ravishankar,40000
220358,Geraldo,Magliocco,66903
220359,Charmane,Peltason,90400
220360,Masaru,Lagarias,69234
220361,Zhiguo,Stille,40000
220362,Bernardo,Monarch,42488
220364,Takushi,Birdsall,72791
220366,Domenico,Hambrick,77655
220369,Sedat,Poupard,42623
220374,Yurij,Ohori,43956
220376,Arto,Klassen,57064
220380,Shih,Piazza,47235
220381,Shaibal,Shihab,49801
220390,Arup,Mahmud,50599
220394,Indrajit,Zykh,62948
220395,Alassane,Halloran,40000
220400,Zhonghua,Panienski,40000
220409,Dulce,Ruther,59871
220412,Odinaldo,Hutter,40000
220413,Jordanka,Akazan,40000
220415,Serenella,Tokunaga,60036
220416,Adin,Beerel,40000
220417,Lidong,Marrakchi,40000
220419,Adhemar,Seuren,40000
220420,Pasqua,Rosis,40000
220423,Leah,Servieres,40788
220425,Golgen,Mitchem,40000
220426,KayLiang,Plesums,47444
220428,Ult,Ranft,40000
220429,Toney,Narwekar,45955
220430,Vesna,Seghrouchni,56483
220431,Tomokazu,Dusink,55914
220433,Hatem,Peot,51738
220434,Moss,Linnainmaa,66466
220439,Rosella,Schurmann,40000
220442,Shuzo,Improta,46348
220448,Marsha,Koblick,75380
220450,Ult,Simmel,46479
220451,Gay,Siochi,40000
220454,Kokou,Tempesti,42810
220456,Shiv,Taubman,40404
220457,Iara,Nishimukai,56340
220459,Ekawit,Bahk,66656
220462,Sigeru,Ananiadou,55337
220464,Shiv,Shanbhogue,40000
220465,Sanjoy,Mukaidono,40000
220467,King,Guardalben,41003
220471,Xianlong,Gimbel,69031
220474,Jouni,Marciano,48675
220480,Moss,Trogemann,40000
220484,Jaideep,Busillo,66686
220488,Arvind,Weisert,67180
220489,Almudena,Walston,58336
220490,Nahid,Pettis,55483
220491,Ramzi,Chenney,65498
220492,Xuejun,Ratnakar,78500
220500,Shin,Schiper,67189
220504,Aris,Apsitis,50968
220509,Rosine,Haddadi,58009
220512,Gretta,Basagni,42056
220521,Ymte,Beutelspacher,91206
220523,Martina,Vernadat,49245
220526,Aram,Shiratori,40000
220530,Anwar,Kornatzky,81174
220537,Mitsuyuki,Clemencon,40000
220538,Giri,Fujisawa,62119
220543,Sudhanshu,Jeansoulin,47949
220549,Gal,Cusworth,40000
220555,Poornachandra,Luby,40000
220556,Stabislas,Gulik,62545
220563,Manu,Meszaros,44776
220564,Fumino,Frijda,68173
220568,Xuejia,Talmon,40000
220571,Mabry,Baez,50831
220575,Vasiliy,Fadgyas,46172
220580,Ennio,Lanphier,57074
220586,Subbu,Sanella,40901
220590,Zita,Luit,53481
220598,Sanjay,Thambidurai,68624
220600,Juyoung,Wynblatt,40000
220613,Chiradeep,Hainaut,63516
220617,Turgut,Millington,56064
220619,Gor,Jahnichen,40000
220622,Tsuneo,Bernardinello,40000
220624,Lakshmi,Marakhovsky,58001
220632,Arnd,Thebaut,40000
220635,Yucel,Hofmeyr,40000
220641,Taegyun,Ozery,41724
220642,Cathie,Srimani,62944
220645,Susanna,Penz,40000
220650,Dines,Katzenelson,63482
220651,Hilari,Huxford,63314
220656,Jianhua,Isaak,42667
220657,Krisda,Sinitsyn,40000
220663,Suvo,Geffroy,72306
220665,Deniz,Ashish,55045
220667,Turgut,Lyonns,55723
220671,Ult,Birta,52184
220672,Genta,Caine,40000
220674,Irene,Bruckman,62580
220679,Pascal,Tiemann,40000
220682,Yongmao,Ranon,40000
220684,Wojceich,Ermel,40000
220685,Shaowen,Rusmann,40820
220691,Dharmaraja,Callaway,55884
220692,Monique,Remmele,40000
220702,Steen,Crabtree,59381
220709,Jinya,Wilharm,78919
220712,Mario,Lieberherr,49490
220715,Satyanarayana,Birke,54344
220718,KayLiang,Polajnar,59267
220722,Claudi,Slaats,71400
220726,Quingbo,Shihab,50169
220727,Pranay,Demos,40000
220728,Sashi,Halevi,42434
220729,Shimshon,Kamber,60241
220730,Hatem,Leslie,48412
220731,Srinidhi,Vieth,49794
220733,Randi,Parveen,54068
220734,Salvador,Ranft,57096
220744,Guttorm,Showalter,40000
220746,Isaac,Guenter,40000
220755,Kokou,Stassinopoulos,40000
220756,Krister,Billingsley,44476
220760,Sachar,Bressoud,40000
220762,Pramod,Schreiter,40000
220763,Chandrasekaran,Sherertz,52041
220765,Ekawit,Merel,67976
220769,Joydip,Bierman,40000
220770,Jayson,Eiron,40000
220772,Ingmar,Ranka,54119
220776,Gao,Kruskal,40000
220780,Spyrose,Shackell,59225
220783,Sastry,Koyama,52012
220785,Sugwoo,Redmiles,40000
220787,Clyde,Rando,48995
220793,Manu,Pelz,40000
220794,Shiv,Unni,40000
220795,Cedric,Holburn,70856
220796,Willard,Swiss,71328
220797,Sreekrishna,Mandell,40000
220798,Arfst,Tetzlaff,40000
220800,Jaber,Moffat,48631
220803,Wuxu,Luef,40000
220804,Aral,Uludag,40502
220805,Insup,Marrevee,48088
220809,Fayez,Shrader,41874
220816,Jayson,Lodder,40000
220818,Godehard,Rosar,55945
220820,Udo,Lowrie,40000
220821,Zhenbing,Kleiser,71551
220824,Waiman,Czap,83370
220826,Froduald,Rajcani,43017
220832,Dipankar,Bednarek,51267
220833,Hiroyasu,Sinitsyn,40000
220834,Leandro,Fujisaki,53637
220836,Hongzue,Ramaiah,40000
220840,Jahangir,Pokrovskii,40000
220845,Mohammed,Collette,51081
220850,KayLiang,Lipner,40000
220861,Rajmohan,Adachi,40000
220865,Miomir,Baezner,43962
220867,Thanasis,Hainaut,45399
220868,Christoph,Lovengreen,67650
220872,Soenke,Berztiss,40000
220877,Baruch,Christ,46313
220879,Idoia,Onuegbe,50287
220880,Kwan,Panwar,44513
220881,Subbu,Wissmann,49042
220888,Sadok,Szilard,42617
220896,Berna,Lalonde,50771
220897,Kwangjo,Serot,64886
220900,Sachin,Murtafg,63239
220901,Stevo,Zumaque,60143
220903,Marlo,Domenig,72872
220904,Kwee,Boudaillier,40000
220906,Palash,Rahier,51949
220907,Pramod,McClure,50413
220908,Bodh,Mahnke,40000
220912,Yoshinari,Guerreiro,45630
220918,Kankanahalli,Melski,40000
220924,Lenore,Sevcikova,40000
220925,Muneo,Piancastelli,87356
220926,Xiahua,Brobst,44496
220931,Cullen,Eiter,40000
220932,Hinrich,Bisiani,56885
220933,Izaskun,Openshaw,40000
220934,Jiafu,Rattan,40000
220943,Sailaja,Coney,40000
220945,Abdelghani,Georgatos,58969
220947,Sorina,Zedlitz,73946
220955,Houman,Nicolson,40000
220956,Dannz,Beerel,82373
220964,Weidon,Bardell,56495
220967,Satosi,Fujisawa,40000
220977,Vincent,Driscoll,40913
220981,Jinpo,Denti,43506
220992,Arie,Francisci,67831
220994,Gilbert,Cyne,43845
220998,Eckart,Bael,81524
221000,Juichirou,Nollmann,68256
221002,Niteen,Thorensen,86063
221004,Gro,Curless,61800
221008,Shrikanth,Ramalingam,47121
221014,Arunachalam,Baca,46559
221018,Gro,Noriega,48137
221025,Mostafa,Schaft,40000
221027,Yongdong,Hofstetter,40000
221031,Shem,Brookner,40000
221035,Troy,Facello,40000
221039,Hironoby,Boyle,47055
221040,Susanta,Socorro,40000
221042,Baruch,Kamble,40640
221047,Arch,Basawa,43603
221052,Claudi,Godskesen,40000
221059,Hyuncheol,Gopalakrishnan,40000
221060,Zhonghui,Zobel,41270
221064,Susuma,Kermarrec,62857
221065,Ulises,Remmers,44918
221066,Paraskevi,Takanami,72260
221075,Sajjad,Makrucki,40000
221076,Richard,Prenel,40000
221078,Hauke,Montemayor,52125
221079,Filipe,Yoshimura,40000
221080,Tesuya,Rosaz,40000
221085,Chaosheng,Ramaiah,40000
221086,Baziley,Motley,40000
221088,Danae,Kawashima,54640
221092,Sugwoo,Masaki,40000
221109,Arch,Pardalos,40970
221113,Gennadi,Speek,57324
221115,Zhongwei,Samarati,40000
221118,Nimmagadda,Klyachko,40000
221122,Xiaobin,Cappelletti,40000
221125,Khatoun,Syang,40000
221127,Ziva,Morrin,59951
221129,Sumali,Cools,40000
221130,Tomofumi,Kornatzky,40000
221131,Yuchang,Azadmanesh,40000
221135,Jiakeng,Bernardeschi,87735
221136,Houman,Krider,65868
221137,Gio,Copas,40000
221139,Harngdar,Pietracaprina,40000
221141,Aloys,McAlpine,40000
221142,Marin,Kambil,53221
221155,Jinpo,Heusch,42787
221157,Harjit,Olivero,40000
221161,Panayotis,Perng,70687
221163,Palash,Bultermann,54718
221166,Jaana,Isaac,69469
221167,Yishay,Meszaros,40000
221172,DAIDA,Bugaenko,91106
221182,Flemming,Mikschl,40000
221187,Goncalo,Pehl,57557
221188,Masaki,Jansen,55588
221197,Shan,Demir,40000
221199,Sandeepan,Danlos,40000
221203,Anneke,Vural,52431
221204,Takahito,Bodoff,43807
221205,Weiru,Denny,53541
221206,Charlene,Schaft,40000
221207,Jinxi,Bierman,46662
221209,Lijie,Karunanithi,58381
221211,Constantijn,Tanemo,40000
221212,Toong,Couchot,53817
221214,Reinhard,Montemayor,44466
221219,Alenka,Heusch,82978
221221,Billur,Sewelson,66923
221223,Mariangiola,Vandervoorde,68667
221228,Kerhong,Zultner,46884
221230,Yaghout,Curless,70861
221234,Shounak,Merli,48128
221235,Shen,Gimarc,41864
221240,Vitali,Plump,54813
221241,Chinhyun,Koshino,40000
221249,Godehard,Farrow,52053
221255,Narain,Awdeh,80028
221260,Bokyung,Haddadi,40000
221262,Chenxi,Alpay,40000
221267,Mizuhito,Hertweck,59459
221269,Isamu,Miyakawa,40000
221270,Duke,Jenevein,40000
221272,Duangkaew,Makinen,67248
221273,Ugo,Kushner,40000
221274,Mingdong,Gargeya,61597
221276,Alassane,Weedman,65368
221277,Ioana,Shigei,40000
221285,Trygve,Fairtlough,68333
221286,Marl,Matzen,40000
221287,Chandrasekaran,Orsini,51589
221288,Lalit,Bridgland,56135
221291,Kish,Tibblin,40000
221296,Mahendra,Ferretti,70311
221297,Thanasis,Unno,76677
221299,Mooi,Vickson,43700
221301,Junichi,Hmelo,60206
221302,Tomokazu,Lieblein,40000
221308,Shounak,Kroft,40000
221311,Mary,Molenkamp,62080
221315,Jayesh,Einsfeld,40000
221316,Barun,Slutz,52927
221321,Divier,Alpay,52382
221323,Holgard,Xiaoshan,51449
221324,Elgin,Trumbly,40000
221325,Munehiro,Erni,59697
221332,Ugo,Trystram,78590
221335,Marie,Murrill,40000
221337,Ramachenga,Jiang,90853
221351,Odoardo,Chepyzhov,88868
221353,Jagoda,Kandlur,54693
221354,Van,Schaar,40000
221356,Pradeep,Hagimont,43732
221357,Subhrajyoti,Rathonyi,40000
221361,Aron,Krichel,40000
221370,Kwangsub,Kowalchuk,53474
221371,Pohua,Percebois,68162
221372,Arup,Garigliano,46147
221374,Stafford,Tramer,40000
221380,Chiranjit,Schneeberger,64199
221384,Khoa,Tanemo,40000
221385,Nalini,Randi,40000
221388,Gao,Lund,57948
221396,Leandro,Caine,51031
221398,Hiroyasu,Cochrane,69046
221400,Masaru,Varman,40000
221402,Ymte,Boyle,52157
221403,Sachem,Kalafatis,40000
221404,Constantino,Butner,55785
221412,Kinh,Ciolek,68555
221413,Goo,Kroft,61619
221417,Bezalel,Kisuki,40000
221419,Jahangir,Thisen,51438
221422,Denny,Falster,56083
221423,Kiam,Stafford,71149
221427,Bouchung,Picht,40000
221429,Junsik,Shiratori,68517
221431,Oldrich,Henseler,54157
221433,Ymte,Roisin,74090
221434,Berthier,Peng,40000
221440,Luise,Gerlach,40000
221441,Moie,Cooman,58602
221442,Navid,Heijenga,48723
221443,Berto,Gide,40000
221451,Moto,Poujol,46389
221453,Abdulla,Staylopatis,40000
221458,Arie,Merks,67695
221463,Ayakannu,Takkinen,40000
221465,Mohammed,Frezza,43548
221469,Mabo,Perin,49113
221474,Hatsukazu,Berztiss,45059
221475,Wilmer,Engelmann,43027
221482,Aksel,Farris,43264
221484,Kwangho,Trystram,40000
221485,Nahum,Szmurlo,46915
221487,Rutger,Kambil,40000
221490,Weiye,Underwood,65115
221500,Ashish,Rouquie,79107
221504,Berto,Furedi,44548
221505,Gritta,Barriga,51830
221507,IEEE,Koshino,62285
221510,Wayne,Pews,49541
221512,Xuedong,Hennings,84057
221513,Hyuncheol,Srimani,59917
221515,Weicheng,Hutter,40000
221523,Gita,Douceur,50985
221528,Jixiang,Molenkamp,40000
221536,Shuzo,Broder,40000
221537,Abdulla,Verhaegen,40000
221539,Leon,Ranon,48207
221541,Annemarie,Gips,40000
221543,Alejandro,Riefers,40000
221544,Kiam,Waschkowski,40000
221553,Sumant,Waymire,55152
221554,Doowon,Oehlmann,40569
221556,Nikolaus,Slutz,48348
221557,Piyush,Serre,44764
221559,Mats,Pleszkun,72969
221561,Shigeichiro,Plump,54092
221562,Maik,Milicia,82509
221571,Siddarth,Candan,83844
221577,Gita,Capobianchi,87547
221583,Atreyi,Heusch,40000
221584,Xuejia,Kropp,70708
221586,Huican,Peral,52643
221588,Kwangyoen,Magliocco,50464
221591,Shahar,Bade,40000
221592,Gift,Adachi,40673
221594,Niteen,Strooper,51715
221599,Juyoung,Serot,64036
221600,Weiwu,Yemenis,40000
221601,Tetsurou,Maquelin,44543
221602,Gil,Schlumberger,59159
221605,Conor,Ishibashi,82095
221609,Naftaly,Champarnaud,71656
221611,Elgin,Taubenfeld,40000
221613,Ziyad,Famili,48161
221621,Hilari,Francisci,55760
221623,Arup,Schapiro,42841
221631,Fusako,Ponthieu,40000
221634,Tze,Anido,40000
221640,Charlene,Ramras,48499
221641,Ulf,Cummings,100922
221644,Jeong,Peyn,40000
221645,Pradeep,Rabehasaina,72769
221649,Uinam,Fiebach,85683
221653,Jiakeng,Mattern,40000
221657,Khun,Heusch,73976
221658,Chanjung,Nanard,40000
221659,Hailing,Montemayor,72042
221662,Eric,Wossner,46568
221663,Parto,Pileggi,40000
221666,Moss,Fioravanti,55403
221671,Torsten,Wrigley,42241
221672,Maha,Atrawala,67500
221675,Masoud,McDermid,42588
221683,Gritta,Osgood,40000
221684,Marke,Molenaar,40000
221688,Cedric,Gecsel,50449
221691,Udi,Munke,42491
221693,Nathan,Janocha,41996
221696,Snehasis,Kusakabe,63865
221705,Willard,Beeson,40000
221707,Yolla,Heuter,51387
221708,Zijian,Selenyi,40000
221709,Edwin,Parascandalo,65839
221713,Lakshmi,Ratnakar,65385
221715,Rayond,Noriega,40000
221724,Tadanori,Neiman,52787
221725,Apostol,Ressouche,46187
221735,Martina,Plavsic,40000
221736,Yolla,Warwick,56213
221740,Lokesh,Hartvigsen,41538
221744,IEEE,Tsunoo,58834
221748,Miomir,Denos,40000
221755,Luerbio,Sudbeck,40663
221756,Shim,Avouris,52130
221757,Elvis,Szmurlo,48852
221758,Sivanarayana,Coullard,57842
221759,Jingling,Luders,47959
221760,Marko,Ellozy,49351
221763,Maia,Rindone,40000
221766,Tzvetan,Karunanithi,46031
221768,Masami,Hmelo,40000
221770,Jayesh,Winter,73211
221771,Goo,Ullian,61005
221772,Ronghao,Kaiserswerth,66713
221775,Shai,Mayerwieser,48348
221777,Eben,Kavraki,58074
221783,Qunsheng,Chenney,45921
221786,Urs,Chiola,40000
221792,Fen,Buescher,40000
221793,Paloma,Marciano,45449
221794,Nevin,Talmon,58925
221799,Tran,Lorys,40000
221800,Youpyo,Schaad,40000
221801,Kristinn,Rahimi,56232
221805,Yucai,Luders,40000
221813,Rimon,Suermann,40000
221814,Sukumar,Leppanen,40000
221818,Djenana,Coullard,74386
221821,Sailaja,Baez,77836
221823,Faiza,Birrer,82077
221824,Parviz,Orsini,42331
221828,Manohar,Bach,40000
221829,Nectarios,Smeets,40000
221833,Maren,Birsak,80620
221838,Masami,Asrin,81773
221839,Mingsen,Anandan,62860
221840,Indrajit,Rettelbach,40000
221841,Muzhong,Beerel,43937
221845,Filipp,Luck,46700
221846,Yurij,Crouzet,65003
221850,Mitsuyuki,Ritzmann,40000
221858,Wanqing,Adachi,40000
221863,Radhia,Schlegelmilch,45526
221865,Yuriy,Siepmann,63453
221867,Krister,Felcyn,68271
221872,Mayuri,Luca,41332
221876,Matt,Parascandalo,46267
221878,Phillip,Albarhamtoshy,40000
221881,Subhash,Cyne,79504
221882,Sahrah,Aloia,76346
221884,Lakshmi,McConalogue,76656
221886,Marsha,Merro,62897
221887,Tuval,Vural,43669
221888,Nathalie,Frolund,52851
221894,Ohad,Birjandi,40171
221904,Sastry,Feldhoffer,60619
221905,Bezalel,Ferretti,40000
221908,Wayne,Vieri,40000
221916,Kristine,Theuretzbacher,41600
221918,Irene,Munoz,40000
221921,Masaki,Lubachevsky,40000
221927,Teunis,Usdin,57856
221932,Lillian,Baja,40000
221937,Berry,Tetzlaff,40000
221946,Kazuhira,Foote,53906
221954,Wayne,Litzler,69263
221956,Kwok,Schoegge,40000
221958,Yuichiro,Paciorek,40000
221959,Krassimir,Lueh,40000
221960,Manu,Iisaka,44173
221961,Boguslaw,Eterovic,40000
221963,Ramzi,Birjandi,56056
221967,Ziya,Iwayama,51749
221978,Valeska,Gaughan,40000
221979,Gio,Jahnichen,44058
221980,Yoshinari,Eugenio,78185
221982,Jahangir,Schahn,43496
221984,Manibrata,Assaf,41945
221986,Muneo,Azuma,40000
221988,Kazunori,Bratten,110197
221989,Jiakeng,Terekhov,40000
221990,Adel,Hiyoshi,54446
221991,Moti,Beilner,40000
221992,Chriss,Petereit,49432
222002,Abdelaziz,Rathonyi,48713
222008,Shuji,Lamba,60586
222011,Marlo,Restivo,40000
222013,Remko,Ohori,40000
222019,Kristian,Edelhoff,65347
222022,Dung,Mayerwieser,59367
222023,Gian,Saoudi,72941
222024,Dannz,Schaad,44385
222025,Xumin,Norsworthy,43581
222026,Shiv,Ermel,49457
222031,Khaled,Berztiss,51887
222034,Weijing,Reistad,53789
222036,Serenella,Thiria,40000
222045,Boalin,McFarlan,63828
222046,Nahla,Driscoll,64510
222048,Gen,Sidhu,40000
222050,Zhenhua,Brlek,40000
222061,Bodo,Huttel,40000
222067,Gift,Gaughan,40000
222076,Richard,Zwicker,40000
222077,Gor,Kilgour,81203
222079,Bojan,Streng,40000
222082,Persi,Kabayashi,40969
222083,Mountaz,Weedon,40000
222084,Serap,Piancastelli,72511
222085,Peternela,Staelin,45595
222089,Harngdar,Validov,55376
222104,Alois,Liesche,75132
222105,Qingxiang,Koblick,52840
222109,Souichi,Fargier,40000
222110,Maria,Warwick,66475
222111,Kazuhide,Honiden,50290
222113,Lobel,Gilg,80725
222115,Bouchung,Masand,73720
222121,Emran,Lindenbaum,56394
222122,Weidon,Henseler,58782
222125,Elvia,Oehlmann,73353
222127,Leah,Passafiume,40000
222129,Billur,Ratnaker,60937
222132,Ulises,Androutsos,93068
222133,Radhika,Compeau,57310
222137,Beshir,Georgakopoulos,40901
222139,Christophe,Veldwijk,47321
222143,Kwangyoen,Rando,66108
222145,Zhiwei,Huttel,50472
222147,Hitomi,Bernatsky,69683
222150,Dulce,Ertl,42167
222155,Kellie,Delgrande,60471
222159,Hatem,Mattern,49815
222160,Mana,Salinas,40000
222168,Mitchel,Kolvik,53070
222172,Nobuyoshi,Erde,40000
222173,Feiyu,Esteva,40000
222176,Leen,Pesch,42433
222178,Girolamo,Merks,41757
222180,Maia,Feinberg,95537
222182,Yechiam,Tischendorf,44193
222190,Mabhin,Bale,57481
222192,Wuxu,Esteva,63500
222195,Shaw,Beetstra,40000
222196,Takahito,Yurek,40826
222201,Falguni,Belinskaya,54923
222203,Alper,Picaronny,60081
222204,Huican,Hettesheimer,40000
222205,Ayonca,Validov,49821
222212,Xiaopeng,Henders,40000
222213,Salvador,Wielonsky,72784
222215,Mansur,Montresor,55242
222217,Matt,Heuser,63169
222228,Phillip,Siprelle,42385
222232,Shahar,Erman,47314
222235,Filipp,Nyanchama,75997
222239,Zhiguo,Kilgour,40000
222242,Michaela,Baer,44636
222244,Basant,Petereit,45166
222245,Kwee,Mandell,79714
222248,Khoa,Kohling,61557
222249,Gererd,Schnabel,55622
222251,Jagoda,Leivant,40000
222261,Jingling,Ecklund,87189
222266,Ziva,Straney,44268
222267,Taiji,Back,40690
222268,Guadalupe,Hedayat,40000
222279,Syozo,Peroz,40038
222280,Tzvetan,Polupanov,40000
222281,Nikolaus,DuBourdieux,40000
222282,Pascal,Fujisawa,49256
222283,Leah,Picci,59508
222284,Roddy,Birge,58189
222286,Hongzue,Claffy,40000
222295,Maha,Ermel,55594
222298,Shaw,Cunliffe,40000
222302,Kwun,Tsukuda,58177
222304,Waiman,Schmittgen,57761
222312,Makato,Shigei,40012
222314,Mingzeng,Rothenberg,40000
222320,Jongsuk,Stasinski,40000
222324,Gita,Marsiglia,40000
222326,DeForest,Heyers,40000
222330,Gor,Bellone,79868
222335,Vishv,Rando,41351
222336,Xudong,Koprowski,66756
222338,Henk,Redmiles,59786
222339,Junichi,Grabner,44548
222340,Marc,Linares,44101
222341,Arie,Birge,50997
222346,Muneo,Gadepally,40000
222349,Eirik,Jumpertz,59476
222351,Cedric,Figueira,67971
222353,Branimir,Rissanen,40000
222358,Vishv,Pramanik,82959
222359,Kristen,Murtafg,47481
222361,Bogdan,Albarhamtoshy,40000
222364,Shao,Benzmuller,40000
222369,Mingsen,Mellouli,40000
222371,Tsutomu,Brender,40000
222375,Somnath,Rajcani,40000
222378,Gretta,Luce,40000
222384,Xinglin,Krybus,40000
222392,Gunilla,Pardalos,41149
222394,Tesuro,Choobineh,58961
222396,Djenana,Lunt,63091
222400,Ronghao,Yoshizawa,41601
222402,Jaana,Klyachko,40000
222403,Djenana,Lyonns,40000
222404,Fusako,Kilgour,81977
222408,Weicheng,Sidje,44031
222410,Jianhao,Erie,63212
222413,Guozhong,Peir,56044
222419,Jinpo,Danlos,99010
222420,Hailing,Jansch,68439
222421,Valdiodio,Usery,40000
222427,Roselyn,Schaft,73514
222430,Guoxiang,Dolinsky,63252
222431,Hatem,Schieder,54512
222433,Munehiro,Serna,40000
222434,Kannan,Usery,49438
222436,Heeju,Bage,40438
222437,Miquel,Zongker,40000
222438,Nishit,Sridhar,40975
222439,Arve,Kirkerud,53188
222440,Masamitsu,Muntz,40000
222442,Susanne,Hiyoshi,40000
222445,Garnet,Dichev,43677
222446,Yonghong,Gente,45648
222450,Fumitake,Meszaros,40000
222455,Adam,Rajala,50283
222456,Wilmer,Peek,41496
222461,Masadi,Zykh,60194
222465,Ulises,Demian,40000
222470,Jaques,Velardi,50210
222475,Xinyu,Petereit,40000
222476,Giap,Shackell,40000
222483,Mostafa,Sidhu,42004
222484,Masaki,Oskamp,61676
222487,Yucel,Adachi,40000
222494,Ottavia,Parfitt,73051
222496,Shao,Etalle,40000
222497,Shigenori,Vanwelkenhuysen,44683
222498,Munehiro,Raney,64798
222506,Xudong,Alpay,67952
222510,Honglan,Speckmann,48136
222511,Leon,Scharstein,44229
222512,Fumitake,Murtafg,40000
222514,Moie,Kaminger,70600
222515,Miquel,Anger,71101
222519,Yishai,Ouhyoung,64433
222523,Udaiprakash,Leijenhorst,50813
222526,Rajmohan,Emden,56407
222527,Phule,Ligten,40000
222528,Fumiyo,Smailagic,41092
222532,Sadegh,Senzako,40000
222536,Feipei,Merel,80780
222538,Cullen,Carrere,42182
222546,Masato,Picaronny,70486
222549,Ramzi,Onuegbe,42394
222550,Sadok,Wroclawski,40000
222551,Sungwon,Rissland,60457
222552,Shaowei,Deyuan,66045
222556,Sarita,Litzkow,55285
222558,Hinrich,Ducloy,53453
222559,Arvind,Mitina,63539
222561,Kwok,Perko,42381
222564,Taiji,Feinberg,40000
222565,Halsur,Nyrup,71297
222567,Katsuyuki,Bultermann,40000
222573,Gadiel,Bellmore,64122
222577,Parviz,Gniady,40419
222587,Kiyokazu,Chiola,68268
222589,Kamakshi,Hemaspaandra,72275
222592,Nakhoon,Schaar,75746
222595,Becky,Kavvadias,42485
222598,Lokesh,Bade,42312
222601,Kazuhiro,Perly,40000
